"ACCNTNMB","TARGDOL","TARGRESP"
21436465,0,0
21436492,0,0
21436545,0,0
21436573,0,0
21436600,2,1
21436629,0,0
21436686,1,1
21436719,0,0
21436746,0,0
21436777,5,1
21436828,0,0
21436857,0,0
21436885,0,0
21436911,20,1
21436965,0,0
21436991,0,0
21437019,0,0
21437045,0,0
21437100,0,0
21437128,0,0
21437158,0,0
21437190,0,0
21437246,0,0
21437275,0,0
21437301,0,0
21437332,0,0
21437385,0,0
21437411,10,1
21437439,10,1
21437469,5,1
21437526,0,0
21437553,0,0
21437581,0,0
21437610,0,0
21437666,0,0
21437693,0,0
21437719,15,1
21437748,0,0
21437804,0,0
21437832,0,0
21437860,0,0
21437887,0,0
21437940,5,1
21437967,0,0
21437993,0,0
21438024,0,0
21438079,0,0
21438106,0,0
21438136,0,0
21438165,0,0
21438219,0,0
21438246,0,0
21438274,0,0
21438303,0,0
21438357,10,1
21438389,0,0
21438415,0,0
21438441,0,0
21438496,0,0
21438524,0,0
21438552,5,1
21438581,0,0
21438638,5,1
21438665,0,0
21438694,2,1
21438724,0,0
21438780,0,0
21438809,0,0
21438838,10,1
21438866,0,0
21438926,0,0
21438953,0,0
21438980,0,0
21439010,20,1
21439064,0,0
21439095,0,0
21439123,0,0
21439150,0,0
21439203,5,1
21439230,25,1
21439255,5,1
21439286,0,0
21439342,0,0
21439372,0,0
21439402,0,0
21439432,0,0
21439490,0,0
21439518,0,0
21439550,0,0
21439581,6,1
21439640,0,0
21439670,1,1
21439703,0,0
21439735,5,1
21439796,2,1
21439824,10,1
21439852,0,0
21439883,0,0
21439937,0,0
21439964,10,1
21439994,2,1
21440020,0,0
21440075,0,0
21440105,0,0
21440136,0,0
21440167,0,0
21440228,0,0
21440259,10,1
21440287,0,0
21440313,5,1
21440369,10,1
21440397,0,0
21440428,0,0
21440455,0,0
21440511,0,0
21440537,2,1
21440563,5,1
21440593,0,0
21440649,5,1
21440678,0,0
21440712,5,1
21440741,0,0
21440800,0,0
21440833,0,0
21440865,0,0
21440895,10,1
21440978,3,1
21441004,0,0
21441031,0,0
21441059,0,0
21441120,5,1
21441146,0,0
21441174,0,0
21441202,10,1
21441253,0,0
21441282,10,1
21441309,5,1
21441337,5,1
21441395,10,1
21441422,3,1
21441450,0,0
21441478,15,1
21441533,7,1
21441562,5,1
21441589,2,1
21441619,0,0
21441675,0,0
21441706,0,0
21441734,5,1
21441762,5,1
21441816,5,1
21441841,0,0
21441868,0,0
21441895,0,0
21441949,10,1
21441980,5,1
21442008,10,1
21442037,0,0
21442092,0,0
21442120,0,0
21442147,0,0
21442175,5,1
21442233,5,1
21442264,0,0
21442295,0,0
21442332,10,1
21442394,10,1
21442421,0,0
21442450,0,0
21442481,0,0
21442536,0,0
21442563,0,0
21442594,0,0
21442625,10,1
21442678,0,0
21442706,5,1
21442733,5,1
21442759,0,0
21442815,0,0
21442840,0,0
21442868,2,1
21442894,0,0
21442949,0,0
21442975,3,1
21443001,25,1
21443026,0,0
21443080,10,1
21443108,20,1
21443135,0,0
21443165,0,0
21443233,0,0
21443263,0,0
21443290,0,0
21443319,0,0
21443375,0,0
21443402,0,0
21443433,15,1
21443460,0,0
21443516,5,1
21443546,10,1
21443575,0,0
21443602,0,0
21443659,0,0
21443687,5,1
21443712,0,0
21443741,0,0
21443798,0,0
21443831,0,0
21443856,5,1
21443883,0,0
21443943,0,0
21443977,0,0
21444006,5,1
21444032,0,0
21444087,0,0
21444115,0,0
21444146,0,0
21444176,0,0
21444234,0,0
21444264,0,0
21444300,0,0
21444331,0,0
21444392,15,1
21444420,0,0
21444451,5,1
21444479,0,0
21444534,0,0
21444561,0,0
21444588,0,0
21444617,0,0
21444672,0,0
21444700,0,0
21444728,0,0
21444758,0,0
21444819,0,0
21444847,10,1
21444876,0,0
21444903,10,1
21444963,0,0
21444991,15,1
21445022,0,0
21445051,0,0
21445105,0,0
21445134,0,0
21445159,5,1
21445188,5,1
21445248,0,0
21445276,0,0
21445304,0,0
21445334,2,1
21445393,0,0
21445424,0,0
21445450,3,1
21445480,0,0
21445535,0,0
21445564,0,0
21445589,10,1
21445615,0,0
21445670,0,0
21445695,0,0
21445724,0,0
21445751,0,0
21445808,0,0
21445835,1,1
21445866,0,0
21445895,0,0
21445951,5,1
21445978,3,1
21446003,0,0
21446028,0,0
21446083,10,1
21446113,5,1
21446142,0,0
21446172,10,1
21446230,10,1
21446260,0,0
21446288,0,0
21446344,15,1
21446398,0,0
21446428,15,1
21446454,10,1
21446481,0,0
21446537,10,1
21446568,0,0
21446596,0,0
21446624,10,1
21446682,0,0
21446711,0,0
21446740,0,0
21446767,0,0
21446823,0,0
21446851,0,0
21446880,10,1
21446908,0,0
21446969,0,0
21446997,0,0
21447024,20,1
21447050,0,0
21447104,0,0
21447138,0,0
21447168,0,0
21447195,0,0
21447255,0,0
21447287,10,1
21447313,20,1
21447342,0,0
21447401,0,0
21447433,0,0
21447462,0,0
21447491,10,1
21447550,0,0
21447578,0,0
21447611,0,0
21447638,0,0
21447694,0,0
21447721,0,0
21447748,0,0
21447779,0,0
21447831,0,0
21447858,1,1
21447886,0,0
21447911,0,0
21447968,0,0
21447993,10,1
21448023,0,0
21448050,0,0
21448105,0,0
21448135,0,0
21448164,0,0
21448191,3,1
21448246,0,0
21448273,10,1
21448299,0,0
21448326,0,0
21448383,0,0
21448412,0,0
21448440,0,0
21448468,0,0
21448523,5,1
21448549,0,0
21448577,5,1
21448606,10,1
21448659,0,0
21448686,0,0
21448712,0,0
21448740,10,1
21448794,0,0
21448820,0,0
21448848,0,0
21448876,0,0
21448933,5,1
21448959,0,0
21448988,5,1
21449017,0,0
21449077,5,1
21449105,0,0
21449133,0,0
21449163,2,1
21449224,10,1
21449251,5,1
21449281,0,0
21449311,5,1
21449375,0,0
21449406,5,1
21449435,0,0
21449466,0,0
21449526,0,0
21449556,0,0
21449583,0,0
21449611,5,1
21449668,0,0
21449700,0,0
21449731,0,0
21449764,15,1
21449821,0,0
21449856,2,1
21449884,0,0
21449915,0,0
21449976,0,0
21450006,10,1
21450033,0,0
21450058,0,0
21450119,0,0
21450148,0,0
21450176,15,1
21450205,0,0
21450262,0,0
21450289,0,0
21450316,5,1
21450347,0,0
21450404,0,0
21450438,0,0
21450466,0,0
21450494,0,0
21450557,0,0
21450583,0,0
21450617,0,0
21450645,0,0
21450699,10,1
21450725,0,0
21450753,0,0
21450779,0,0
21450831,8,1
21450858,0,0
21450883,0,0
21450913,0,0
21450968,0,0
21450996,0,0
21451024,5,1
21451052,0,0
21451106,0,0
21451131,0,0
21451156,0,0
21451184,25,1
21451238,0,0
21451265,0,0
21451293,5,1
21451297,0,0
21451322,0,0
21451374,0,0
21451405,10,1
21451432,0,0
21451460,5,1
21451520,10,1
21451548,0,0
21451577,0,0
21451608,2,1
21451663,5,1
21451692,2,1
21451719,25,1
21451747,0,0
21451803,10,1
21451831,0,0
21451862,0,0
21451891,0,0
21451950,0,0
21451977,0,0
21452003,0,0
21452034,2,1
21452091,10,1
21452120,5,1
21452151,0,0
21452177,0,0
21452231,0,0
21452257,0,0
21452289,10,1
21452318,10,1
21452374,0,0
21452403,0,0
21452428,0,0
21452457,0,0
21452510,0,0
21452538,7,1
21452563,0,0
21452590,0,0
21452647,3,1
21452674,2,1
21452701,0,0
21452727,0,0
21452782,5,1
21452809,0,0
21452836,20,1
21452868,0,0
21452922,2,1
21452952,0,0
21452986,5,1
21453012,10,1
21453070,20,1
21453098,0,0
21453129,0,0
21453157,0,0
21453217,0,0
21453248,5,1
21453274,5,1
21453304,0,0
21453362,0,0
21453392,0,0
21453418,0,0
21453446,0,0
21453502,0,0
21453529,0,0
21453561,10,1
21453592,0,0
21453649,0,0
21453675,25,1
21453705,0,0
21453738,20,1
21453793,0,0
21453824,10,1
21453853,0,0
21453878,10,1
21453937,0,0
21453962,0,0
21453991,0,0
21454017,0,0
21454073,0,0
21454099,0,0
21454127,0,0
21454156,0,0
21454212,0,0
21454239,5,1
21454270,2,1
21454296,0,0
21454350,0,0
21454378,0,0
21454414,0,0
21454442,0,0
21454501,0,0
21454529,0,0
21454562,0,0
21454594,0,0
21454658,10,1
21454690,0,0
21454720,1,1
21454749,5,1
21454804,0,0
21454829,0,0
21454885,5,1
21454914,0,0
21454978,5,1
21455004,0,0
21455031,1,1
21455059,0,0
21455115,10,1
21455142,0,0
21455168,5,1
21455197,0,0
21455255,0,0
21455282,1,1
21455311,0,0
21455337,5,1
21455389,0,0
21455416,3,1
21455444,0,0
21455473,0,0
21455528,5,1
21455556,10,1
21455586,25,1
21455616,0,0
21455670,0,0
21455701,0,0
21455729,0,0
21455756,0,0
21455814,0,0
21455844,0,0
21455874,2,1
21455902,0,0
21455955,10,1
21455981,0,0
21456009,0,0
21456035,0,0
21456090,0,0
21456117,0,0
21456144,0,0
21456172,0,0
21456228,0,0
21456258,0,0
21456287,0,0
21456315,15,1
21456371,0,0
21456400,0,0
21456428,0,0
21456461,0,0
21456520,0,0
21456551,0,0
21456579,0,0
21456605,5,1
21456660,0,0
21456686,5,1
21456714,0,0
21456745,0,0
21456799,0,0
21456826,10,1
21456854,0,0
21456883,0,0
21456939,0,0
21456969,0,0
21456996,0,0
21457024,0,0
21457082,0,0
21457111,5,1
21457142,0,0
21457167,0,0
21457222,10,1
21457251,0,0
21457279,0,0
21457305,0,0
21457357,0,0
21457384,0,0
21457409,0,0
21457435,0,0
21457487,5,1
21457513,10,1
21457542,7,1
21457569,0,0
21457629,2,1
21457658,0,0
21457685,0,0
21457713,10,1
21457770,0,0
21457796,0,0
21457822,0,0
21457848,0,0
21457900,0,0
21457929,0,0
21457958,5,1
21457986,0,0
21458044,0,0
21458071,0,0
21458100,5,1
21458132,0,0
21458190,0,0
21458217,4,1
21458246,0,0
21458274,0,0
21458327,0,0
21458353,0,0
21458383,0,0
21458417,0,0
21458476,0,0
21458503,5,1
21458529,0,0
21458561,0,0
21458622,0,0
21458653,0,0
21458681,0,0
21458711,22,1
21458768,5,1
21458795,0,0
21458824,10,1
21458851,3,1
21458907,0,0
21458932,0,0
21458959,5,1
21458987,0,0
21459046,5,1
21459074,10,1
21459103,0,0
21459129,10,1
21459188,4,1
21459215,4,1
21459245,5,1
21459272,20,2
21459335,0,0
21459363,2,1
21459392,0,0
21459421,0,0
21459479,0,0
21459506,5,1
21459532,0,0
21459559,0,0
21459619,0,0
21459644,5,1
21459672,5,1
21459698,0,0
21459752,100,1
21459780,2,1
21459806,0,0
21459833,2,1
21459888,10,1
21459917,0,0
21459946,0,0
21459975,0,0
21460037,5,1
21460068,15,1
21460100,0,0
21460130,0,0
21460186,0,0
21460216,5,1
21460248,5,1
21460279,0,0
21460342,0,0
21460375,0,0
21460409,10,1
21460441,0,0
21460513,0,0
21460541,0,0
21460581,25,1
21460610,0,0
21460673,0,0
21460707,0,0
21460740,5,1
21460777,0,0
21460856,0,0
21460900,5,1
21460940,0,0
21461011,0,0
21461084,0,0
21461111,5,1
21461144,0,0
21461178,2,1
21461237,0,0
21461270,0,0
21461302,0,0
21461333,0,0
21461403,0,0
21461435,0,0
21461468,0,0
21461501,0,0
21461563,0,0
21461595,20,1
21461628,0,0
21461653,10,1
21461720,10,1
21461749,0,0
21461778,7,1
21461809,0,0
21461870,0,0
21461897,0,0
21461929,0,0
21461959,5,1
21462016,10,1
21462046,0,0
21462079,0,0
21462107,0,0
21462162,0,0
21462190,0,0
21462221,0,0
21462246,2,1
21462314,0,0
21462344,10,1
21462370,3,1
21462399,0,0
21462457,2,1
21462489,5,1
21462519,0,0
21462547,10,1
21462612,0,0
21462640,0,0
21462667,0,0
21462694,0,0
21462754,0,0
21462783,5,1
21462814,2,1
21462847,5,1
21462899,5,1
21462926,0,0
21462952,5,1
21462981,0,0
21463042,0,0
21463068,0,0
21463095,0,0
21463120,0,0
21463177,5,1
21463209,0,0
21463237,0,0
21463266,5,1
21463322,10,1
21463352,0,0
21463378,0,0
21463403,3,1
21463460,0,0
21463487,0,0
21463522,15,1
21463555,3,1
21463611,3,1
21463640,0,0
21463671,0,0
21463704,0,0
21463761,0,0
21463794,0,0
21463820,5,1
21463846,0,0
21463902,0,0
21463929,0,0
21463958,0,0
21463986,0,0
21464038,0,0
21464066,0,0
21464093,0,0
21464124,0,0
21464184,0,0
21464213,10,1
21464244,5,1
21464271,0,0
21464328,10,1
21464357,0,0
21464383,0,0
21464410,0,0
21464466,0,0
21464495,0,0
21464523,5,1
21464552,5,1
21464608,0,0
21464634,0,0
21464661,0,0
21464687,0,0
21464742,5,1
21464769,25,1
21464797,0,0
21464825,0,0
21464878,5,1
21464903,2,1
21464929,0,0
21464959,0,0
21465011,0,0
21465039,30,1
21465064,0,0
21465090,0,0
21465145,0,0
21465170,5,1
21465197,0,0
21465224,10,1
21465279,0,0
21465305,5,1
21465330,0,0
21465360,0,0
21465414,10,1
21465443,0,0
21465471,5,1
21465498,0,0
21465555,5,1
21465583,0,0
21465615,5,1
21465642,0,0
21465700,0,0
21465726,10,1
21465752,0,0
21465784,0,0
21465841,0,0
21465872,0,0
21465901,3,1
21465934,0,0
21465993,7,1
21466020,5,1
21466052,0,0
21466087,15,1
21466154,0,0
21466188,25,1
21466214,0,0
21466246,0,0
21466308,0,0
21466344,0,0
21466374,0,0
21466404,0,0
21466474,0,0
21466501,2,1
21466536,0,0
21466568,0,0
21466626,0,0
21466655,0,0
21466686,0,0
21466716,10,1
21466770,0,0
21466804,0,0
21466835,0,0
21466868,3,1
21466926,0,0
21466955,0,0
21466986,0,0
21467019,0,0
21467122,0,0
21467149,5,1
21467177,0,0
21467205,0,0
21467261,0,0
21467291,0,0
21467320,0,0
21467349,0,0
21467407,5,1
21467435,0,0
21467464,10,1
21467491,0,0
21467550,5,1
21467612,0,0
21467642,5,1
21467672,0,0
21467730,0,0
21467755,3,1
21467784,0,0
21467813,2,1
21467872,0,0
21467901,5,1
21467927,5,1
21467956,5,1
21468012,0,0
21468041,5,1
21468068,0,0
21468095,0,0
21468151,0,0
21468178,0,0
21468206,5,1
21468258,0,0
21468314,5,1
21468340,0,0
21468368,2,1
21468396,0,0
21468455,10,1
21468481,0,0
21468506,0,0
21468533,4,1
21468594,2,1
21468623,0,0
21468650,3,1
21468679,2,1
21468735,0,0
21468766,0,0
21468796,0,0
21468823,10,1
21468883,25,1
21468909,0,0
21468938,0,0
21468967,0,0
21469026,0,0
21469058,5,1
21469089,5,1
21469122,0,0
21469179,0,0
21469207,0,0
21469234,5,1
21469267,0,0
21469324,0,0
21469352,15,1
21469379,0,0
21469409,5,1
21469465,30,1
21469493,10,1
21469553,0,0
21469586,10,1
21469639,0,0
21469671,0,0
21469698,0,0
21469724,20,1
21469783,0,0
21469841,0,0
21469872,0,0
21469901,5,1
21469959,0,0
21469992,0,0
21470020,0,0
21470049,10,1
21470105,0,0
21470137,0,0
21470171,0,0
21470200,0,0
21470257,5,1
21470292,5,1
21470325,0,0
21470355,0,0
21470417,1,1
21470446,5,1
21470482,0,0
21470508,0,0
21470567,0,0
21470595,0,0
21470623,0,0
21470651,7,1
21470702,0,0
21470733,0,0
21470765,5,1
21470792,0,0
21470851,5,1
21470879,0,0
21470914,0,0
21470943,0,0
21470998,0,0
21471030,5,1
21471061,0,0
21471089,0,0
21471144,10,1
21471172,0,0
21471198,25,1
21471225,3,1
21471282,0,0
21471310,0,0
21471337,0,0
21471366,10,1
21471422,10,1
21471448,0,0
21471476,10,1
21471505,0,0
21471564,0,0
21471592,10,1
21471618,0,0
21471643,0,0
21471697,5,1
21471724,0,0
21471756,0,0
21471783,5,1
21471839,0,0
21471871,0,0
21471898,0,0
21471926,0,0
21471985,0,0
21472014,0,0
21472042,0,0
21472069,5,1
21472124,5,1
21472154,0,0
21472183,0,0
21472211,0,0
21472269,0,0
21472300,0,0
21472330,0,0
21472360,0,0
21472418,10,1
21472449,5,1
21472477,0,0
21472510,0,0
21472569,5,1
21472597,8,1
21472625,0,0
21472652,5,1
21472706,10,1
21472733,0,0
21472761,0,0
21472790,0,0
21472844,5,1
21472870,0,0
21472896,0,0
21472928,20,1
21472982,0,0
21473011,5,1
21473041,5,1
21473068,0,0
21473125,0,0
21473151,0,0
21473179,0,0
21473208,0,0
21473267,0,0
21473299,0,0
21473326,15,1
21473353,20,1
21473410,0,0
21473436,0,0
21473466,0,0
21473496,10,1
21473554,0,0
21473586,5,1
21473612,5,1
21473641,10,1
21473698,0,0
21473728,0,0
21473754,0,0
21473782,0,0
21473804,10,1
21473848,5,1
21473878,0,0
21473907,0,0
21473935,5,1
21473988,5,1
21474014,10,1
21474045,10,1
21474074,0,0
21474130,0,0
21474160,0,0
21474185,0,0
21474211,10,1
21474270,5,1
21474296,0,0
21474327,0,0
21474356,10,1
21474414,0,0
21474443,2,1
21474475,0,0
21474501,0,0
21474556,0,0
21474586,5,1
21474611,0,0
21474642,0,0
21474700,10,1
21474727,0,0
21474755,5,1
21474781,0,0
21474836,3,1
21474869,10,1
21474898,15,1
21474925,4,1
21474986,0,0
21475016,10,1
21475042,0,0
21475068,10,1
21475127,10,1
21475161,10,1
21475193,0,0
21475225,0,0
21475289,0,0
21475318,0,0
21475349,2,1
21475382,0,0
21475443,0,0
21475475,0,0
21475505,0,0
21475538,0,0
21475596,0,0
21475627,0,0
21475658,25,1
21475687,0,0
21475742,0,0
21475768,10,1
21475793,0,0
21475827,0,0
21475880,5,1
21475910,0,0
21475940,0,0
21475975,0,0
21476031,5,1
21476057,0,0
21476095,5,1
21476122,5,1
21476188,5,1
21476215,0,0
21476245,10,1
21476277,5,1
21476337,0,0
21476367,5,1
21476396,0,0
21476425,0,0
21476481,0,0
21476512,0,0
21476542,0,0
21476572,0,0
21476631,5,1
21476663,0,0
21476696,0,0
21476731,0,0
21476792,3,1
21476822,4,1
21476852,0,0
21476885,0,0
21476949,0,0
21476977,0,0
21477003,0,0
21477031,5,1
21477092,0,0
21477120,0,0
21477149,0,0
21477179,0,0
21477238,0,0
21477271,0,0
21477298,0,0
21477326,0,0
21477385,0,0
21477416,15,1
21477446,0,0
21477471,0,0
21477535,0,0
21477562,0,0
21477594,0,0
21477627,0,0
21477685,0,0
21477720,10,1
21477751,10,1
21477782,5,1
21477840,10,1
21477869,0,0
21477901,0,0
21477933,10,1
21477995,0,0
21478024,10,1
21478053,0,0
21478082,2,1
21478137,0,0
21478173,5,1
21478199,0,0
21478226,0,0
21478286,0,0
21478314,8,1
21478344,2,1
21478373,5,1
21478427,5,1
21478458,0,0
21478493,0,0
21478522,0,0
21478580,0,0
21478609,3,1
21478639,18,1
21478666,0,0
21478729,10,1
21478758,5,1
21478785,5,1
21478816,0,0
21478870,10,1
21478897,10,1
21478925,0,0
21478952,0,0
21479013,0,0
21479046,15,1
21479078,2,1
21479108,0,0
21479166,0,0
21479197,0,0
21479233,0,0
21479259,0,0
21479319,4,1
21479351,5,1
21479381,0,0
21479415,0,0
21479473,0,0
21479499,2,1
21479526,10,1
21479554,0,0
21479610,3,1
21479638,0,0
21479669,5,1
21479701,0,0
21479760,0,0
21479790,5,1
21479818,0,0
21479852,25,1
21479906,0,0
21479936,0,0
21479963,0,0
21479995,0,0
21480053,0,0
21480088,0,0
21480123,0,0
21480151,0,0
21480217,0,0
21480245,0,0
21480271,3,1
21480304,0,0
21480369,1,1
21480401,10,1
21480428,0,0
21480460,0,0
21480516,0,0
21480542,0,0
21480573,0,0
21480602,0,0
21480663,0,0
21480692,0,0
21480719,5,1
21480754,3,1
21480812,0,0
21480845,10,1
21480873,0,0
21480901,15,1
21480959,0,0
21480991,2,1
21481022,0,0
21481052,0,0
21481107,0,0
21481134,3,1
21481163,5,1
21481192,10,1
21481246,0,0
21481278,0,0
21481306,0,0
21481334,0,0
21481393,5,1
21481420,0,0
21481452,0,0
21481481,10,1
21481534,0,0
21481565,2,1
21481591,5,1
21481619,0,0
21481677,0,0
21481705,5,1
21481733,0,0
21481763,0,0
21481827,0,0
21481857,5,1
21481885,0,0
21481915,0,0
21481970,10,1
21482026,20,1
21482057,0,0
21482089,0,0
21482150,0,0
21482184,5,1
21482213,0,0
21482243,0,0
21482306,0,0
21482334,0,0
21482366,0,0
21482394,0,0
21482456,5,1
21482488,5,1
21482519,0,0
21482550,0,0
21482620,0,0
21482649,5,1
21482677,0,0
21482711,0,0
21482767,3,1
21482798,3,1
21482827,10,1
21482860,0,0
21482923,5,1
21482954,0,0
21482989,0,0
21483017,0,0
21483082,0,0
21483111,0,0
21483143,0,0
21483172,5,1
21483242,10,1
21483272,0,0
21483302,0,0
21483329,0,0
21483390,10,1
21483423,5,1
21483458,0,0
21483489,0,0
21483552,5,1
21483581,0,0
21483609,0,0
21483644,2,1
21483703,10,1
21483735,0,0
21483763,0,0
21483788,0,0
21483846,0,0
21483879,0,0
21483906,0,0
21483940,0,0
21484006,0,0
21484036,20,1
21484067,0,0
21484099,5,1
21484154,0,0
21484184,10,1
21484215,0,0
21484242,0,0
21484300,0,0
21484329,5,1
21484356,0,0
21484383,0,0
21484439,0,0
21484464,0,0
21484489,0,0
21484518,0,0
21484576,0,0
21484604,0,0
21484633,0,0
21484659,0,0
21484713,0,0
21484740,0,0
21484769,0,0
21484797,1,1
21484853,5,1
21484880,0,0
21484908,0,0
21484941,0,0
21484995,0,0
21485027,10,1
21485053,20,1
21485081,0,0
21485133,2,1
21485159,25,1
21485187,3,1
21485217,3,1
21485277,0,0
21485304,0,0
21485331,0,0
21485357,0,0
21485411,3,1
21485441,0,0
21485467,0,0
21485498,0,0
21485556,5,1
21485582,0,0
21485612,0,0
21485638,0,0
21485695,0,0
21485721,0,0
21485752,0,0
21485779,2,1
21485834,20,1
21485865,0,0
21485893,0,0
21485919,0,0
21485976,0,0
21486003,2,1
21486030,0,0
21486058,0,0
21486110,0,0
21486136,5,1
21486163,2,1
21486190,0,0
21486245,0,0
21486271,0,0
21486301,5,1
21486329,10,1
21486383,15,1
21486408,0,0
21486436,0,0
21486463,0,0
21486517,0,0
21486544,0,0
21486574,0,0
21486604,0,0
21486660,5,1
21486690,0,0
21486716,5,1
21486743,10,1
21486798,0,0
21486824,0,0
21486851,0,0
21486878,0,0
21486933,10,1
21486960,0,0
21486986,5,1
21487015,10,1
21487070,0,0
21487097,0,0
21487124,0,0
21487152,5,1
21487205,0,0
21487231,15,1
21487261,0,0
21487288,5,1
21487343,10,1
21487371,0,0
21487398,10,1
21487429,0,0
21487484,20,1
21487514,0,0
21487539,0,0
21487569,0,0
21487622,25,1
21487649,0,0
21487678,0,0
21487705,20,1
21487762,0,0
21487790,10,1
21487819,0,0
21487848,25,1
21487905,3,1
21487937,0,0
21487967,0,0
21487996,2,1
21488053,20,1
21488079,0,0
21488107,7,1
21488137,0,0
21488194,0,0
21488222,5,1
21488249,0,0
21488280,5,1
21488340,0,0
21488366,0,0
21488393,0,0
21488424,0,0
21488478,0,0
21488510,0,0
21488539,0,0
21488568,0,0
21488622,20,1
21488649,0,0
21488676,0,0
21488708,0,0
21488761,0,0
21488790,0,0
21488846,5,1
21488873,0,0
21488930,5,1
21488957,10,1
21488984,0,0
21489009,0,0
21489061,0,0
21489087,5,1
21489114,5,1
21489145,20,1
21489202,0,0
21489227,0,0
21489252,2,1
21489281,0,0
21489338,10,1
21489366,0,0
21489392,0,0
21489424,2,1
21489478,0,0
21489507,0,0
21489534,2,1
21489559,0,0
21489613,0,0
21489644,0,0
21489671,0,0
21489699,0,0
21489755,5,1
21489785,10,1
21489812,0,0
21489840,0,0
21489895,0,0
21489923,3,1
21489953,1,1
21489980,0,0
21490037,5,1
21490065,2,1
21490093,2,1
21490120,0,0
21490174,10,1
21490200,2,1
21490228,0,0
21490259,0,0
21490318,0,0
21490345,10,1
21490376,10,1
21490404,0,0
21490464,0,0
21490495,0,0
21490524,0,0
21490553,5,1
21490606,0,0
21490636,10,1
21490665,0,0
21490693,0,0
21490749,0,0
21490781,10,1
21490810,0,0
21490839,0,0
21490898,0,0
21490927,10,1
21490955,0,0
21490986,25,1
21491045,0,0
21491072,0,0
21491098,0,0
21491124,3,1
21491180,0,0
21491207,3,1
21491237,0,0
21491265,10,1
21491319,25,1
21491346,0,0
21491374,0,0
21491405,5,1
21491458,0,0
21491491,5,1
21491518,10,1
21491546,0,0
21491606,0,0
21491636,10,1
21491664,0,0
21491698,5,1
21491761,0,0
21491792,20,1
21491822,0,0
21491854,10,1
21491909,5,1
21491936,20,1
21491966,5,1
21491993,10,1
21492049,20,1
21492076,0,0
21492105,5,1
21492131,0,0
21492189,0,0
21492216,2,1
21492246,0,0
21492274,0,0
21492331,0,0
21492363,0,0
21492392,10,1
21492425,0,0
21492492,5,1
21492524,0,0
21492554,10,1
21492584,0,0
21492641,2,1
21492668,0,0
21492698,0,0
21492734,0,0
21492797,0,0
21492825,0,0
21492858,5,1
21492883,5,1
21492942,5,1
21492972,15,1
21493002,0,0
21493029,10,1
21493090,5,1
21493123,0,0
21493152,0,0
21493185,0,0
21493252,0,0
21493283,0,0
21493312,10,1
21493342,0,0
21493407,3,1
21493436,2,1
21493467,0,0
21493493,0,0
21493559,0,0
21493588,0,0
21493618,10,1
21493651,0,0
21493706,10,1
21493735,20,1
21493763,5,1
21493795,5,1
21493851,5,1
21493877,10,1
21493906,0,0
21493934,0,0
21493990,0,0
21494017,15,1
21494043,0,0
21494072,5,1
21494131,5,1
21494168,0,0
21494197,25,1
21494225,0,0
21494282,0,0
21494310,20,2
21494341,0,0
21494380,0,0
21494436,0,0
21494470,10,1
21494497,0,0
21494526,5,1
21494588,0,0
21494619,5,1
21494651,0,0
21494680,0,0
21494736,0,0
21494762,3,1
21494792,2,1
21494823,0,0
21494880,0,0
21494909,0,0
21494934,0,0
21494965,0,0
21495020,0,0
21495024,0,0
21495058,0,0
21495089,0,0
21495116,0,0
21495177,5,1
21495206,0,0
21495233,0,0
21495266,0,0
21495330,2,1
21495356,5,1
21495386,5,1
21495416,3,1
21495472,0,0
21495507,0,0
21495540,0,0
21495572,1,1
21495632,0,0
21495662,3,1
21495691,0,0
21495720,0,0
21495776,0,0
21495807,0,0
21495838,0,0
21495868,3,1
21495932,0,0
21495967,0,0
21495999,5,1
21496030,0,0
21496091,0,0
21496124,0,0
21496155,0,0
21496184,0,0
21496246,10,1
21496276,0,0
21496303,2,1
21496333,0,0
21496393,0,0
21496420,5,1
21496446,10,1
21496474,0,0
21496538,0,0
21496570,0,0
21496601,0,0
21496628,0,0
21496683,0,0
21496711,5,1
21496738,10,1
21496766,5,1
21496820,0,0
21496849,5,1
21496879,0,0
21496908,0,0
21496960,0,0
21496985,0,0
21497012,0,0
21497041,0,0
21497094,0,0
21497122,5,1
21497150,2,1
21497177,0,0
21497232,5,1
21497258,0,0
21497286,0,0
21497312,0,0
21497370,0,0
21497396,5,1
21497425,3,1
21497453,3,1
21497511,10,1
21497538,0,0
21497563,0,0
21497593,0,0
21497645,0,0
21497673,0,0
21497733,10,1
21497759,10,1
21497817,0,0
21497847,10,1
21497873,10,1
21497900,5,1
21497958,10,1
21497984,10,1
21498010,0,0
21498036,0,0
21498092,0,0
21498123,0,0
21498151,5,1
21498183,10,1
21498239,3,1
21498268,0,0
21498295,0,0
21498322,0,0
21498379,0,0
21498406,0,0
21498434,0,0
21498461,8,1
21498520,0,0
21498577,0,0
21498604,5,1
21498633,10,1
21498689,10,1
21498715,0,0
21498742,10,1
21498772,0,0
21498822,0,0
21498848,5,1
21498875,0,0
21498903,0,0
21498956,5,1
21498982,0,0
21499015,0,0
21499045,0,0
21499104,10,1
21499131,0,0
21499160,0,0
21499189,0,0
21499241,0,0
21499269,0,0
21499297,10,1
21499322,0,0
21499377,0,0
21499404,0,0
21499436,0,0
21499465,0,0
21499522,3,1
21499548,0,0
21499574,0,0
21499603,0,0
21499659,0,0
