"date","cust","sales"
1985-12-01,5703025,3
1985-12-01,5707849,5
1985-12-01,5856467,10
1985-12-01,5871920,5
1985-12-01,5872612,5
1985-12-01,5900282,3
1985-12-01,5903533,20
1985-12-01,5924937,10
1985-12-01,5931182,5
1985-12-01,5935639,10
1985-12-01,5943835,15
1985-12-01,5995391,3
1985-12-01,6004197,25
1985-12-01,6011296,5
1985-12-01,6012678,5
1985-12-01,6037530,2
1985-12-01,6047823,5
1985-12-01,6048655,5
1985-12-01,6058555,5
1985-12-01,6061497,2
1985-12-01,6078247,3
1985-12-01,6085461,10
1985-12-01,6102570,5
1985-12-01,6129131,20
1985-12-01,6130928,10
1985-12-01,6169575,3
1985-12-01,6220632,10
1985-12-01,6232208,5
1985-12-01,6238512,3
1985-12-01,6290647,5
1985-12-01,6315816,5
1985-12-01,6363888,5
1985-12-01,6390935,10
1985-12-01,6391818,10
1985-12-01,6399923,2
1985-12-01,6412671,25
1985-12-01,6439209,3
1985-12-01,6451064,2
1985-12-01,6503347,5
1985-12-01,6513998,2
1985-12-01,6516883,5
1985-12-01,6527755,15
1985-12-01,6555027,15
1985-12-01,6559610,5
1985-12-01,6561748,10
1985-12-01,6597070,15
1985-12-01,6624689,5
1985-12-01,6627649,5
1985-12-01,6662246,10
1985-12-01,6728545,5
1985-12-01,7305006,5
1985-12-01,7306170,5
1985-12-01,7307914,5
1985-12-01,7308621,5
1985-12-01,7311050,5
1985-12-01,7312090,15
1985-12-01,7314686,20
1985-12-01,7315329,5
1985-12-01,7317531,5
1985-12-01,7318789,15
1985-12-01,7320953,10
1985-12-01,7321527,20
1985-12-01,7322194,5
1985-12-01,7323291,10
1985-12-01,7324080,5
1985-12-01,7326856,2
1985-12-01,7327379,5
1985-12-01,7327896,5
1985-12-01,7328400,5
1985-12-01,7330167,10
1985-12-01,7331260,5
1985-12-01,7332490,10
1985-12-01,7333674,5
1985-12-01,7334263,5
1985-12-01,7337192,20
1985-12-01,7337913,10
1985-12-01,7339351,30
1985-12-01,7339974,10
1985-12-01,7341048,20
1985-12-01,7342726,5
1985-12-01,7343839,5
1985-12-01,7346948,5
1985-12-01,7348126,5
1985-12-01,7348703,25
1985-12-01,7349786,5
1985-11-01,5654,5
1985-11-01,112956,25
1985-11-01,125854,5
1985-11-01,137745,5
1985-11-01,178558,10
1985-11-01,241518,5
1985-11-01,312493,25
1985-11-01,360498,20
1985-11-01,492539,5
1985-11-01,501363,10
1985-11-01,511793,25
1985-11-01,573617,5
1985-11-01,671801,10
1985-11-01,698404,15
1985-11-01,711725,10
1985-11-01,721259,5
1985-11-01,819921,10
1985-11-01,835902,20
1985-11-01,854305,5
1985-11-01,854815,15
1985-11-01,962340,15
1985-11-01,962921,5
1985-11-01,1145255,3
1985-11-01,1285526,5
1985-11-01,1439238,10
1985-11-01,1513294,10
1985-11-01,1517057,20
1985-11-01,1537241,25
1985-11-01,1560064,15
1985-11-01,1604502,15
1985-11-01,1613253,4
1985-11-01,1675155,10
1985-11-01,1837457,10
1985-11-01,1863230,5
1985-11-01,1886932,25
1985-11-01,1909985,25
1985-11-01,1953270,10
1985-11-01,2134115,25
1985-11-01,2174426,10
1985-11-01,2287369,5
1985-11-01,2287890,10
1985-11-01,2335224,10
1985-11-01,2430775,5
1985-11-01,2583946,10
1985-11-01,2607453,10
1985-11-01,2718870,5
1985-11-01,2746662,10
1985-11-01,2815894,5
1985-11-01,2834881,20
1985-11-01,2855444,10
1985-11-01,2924572,10
1985-11-01,2959164,5
1985-11-01,2964727,5
1985-11-01,2984404,10
1985-11-01,3018589,10
1985-11-01,3163160,10
1985-11-01,3169837,5
1985-11-01,3230166,5
1985-11-01,3241941,10
1985-11-01,3304662,20
1985-11-01,3314027,2
1985-11-01,3347222,2
1985-11-01,3395971,10
1985-11-01,3416764,10
1985-11-01,3480404,25
1985-11-01,3539527,2
1985-11-01,3583243,2
1985-11-01,3621279,5
1985-11-01,3651102,5
1985-11-01,3678261,10
1985-11-01,3735471,10
1985-11-01,3897373,5
1985-11-01,4032874,5
1985-11-01,4120856,20
1985-11-01,4167636,10
1985-11-01,4180796,5
1985-11-01,4317107,2
1985-11-01,4472684,25
1985-11-01,4514180,50
1985-11-01,4539827,5
1985-11-01,4546631,15
1985-11-01,4607057,10
1985-11-01,4680619,5
1985-11-01,4766936,10
1985-11-01,4923809,5
1985-11-01,4959627,5
1985-11-01,4972811,10
1985-11-01,5009975,2
1985-11-01,5048686,15
1985-11-01,5056439,25
1985-11-01,5072449,5
1985-11-01,5083732,7
1985-11-01,5085129,10
1985-11-01,5111843,15
1985-11-01,5115269,10
1985-11-01,5138299,20
1985-11-01,5205449,10
1985-11-01,5239424,5
1985-11-01,5324362,2
1985-11-01,5362851,20
1985-11-01,5397869,2
1985-11-01,5458182,15
1985-11-01,5460059,10
1985-11-01,5534677,5
1985-11-01,5556973,25
1985-11-01,5600493,10
1985-11-01,5605304,25
1985-11-01,5661080,10
1985-11-01,5694196,10
1985-11-01,5702500,15
1985-11-01,5717070,5
1985-11-01,5776774,5
1985-11-01,5791059,5
1985-11-01,5793821,10
1985-11-01,5796180,5
1985-11-01,5807852,5
1985-11-01,5863592,10
1985-11-01,5867205,3
1985-11-01,5912331,5
1985-11-01,5928168,5
1985-11-01,5928912,10
1985-11-01,5936865,10
1985-11-01,5940891,5
1985-11-01,6017565,5
1985-11-01,6026134,10
1985-11-01,6065376,5
1985-11-01,6070830,10
1985-11-01,6077115,2
1985-11-01,6090585,2
1985-11-01,6095188,2
1985-11-01,6101898,15
1985-11-01,6117763,5
1985-11-01,6132616,10
1985-11-01,6143981,5
1985-11-01,6152829,5
1985-11-01,6165101,10
1985-11-01,6197767,10
1985-11-01,6200762,5
1985-11-01,6233780,5
1985-11-01,6275757,10
1985-11-01,6368162,5
1985-11-01,6374006,5
1985-11-01,6388173,5
1985-11-01,6396126,5
1985-11-01,6398380,3
1985-11-01,6408014,15
1985-11-01,6420255,5
1985-11-01,6423806,5
1985-11-01,6437530,50
1985-11-01,6442579,2
1985-11-01,6452039,5
1985-11-01,6454768,5
1985-11-01,6485810,20
1985-11-01,6499228,5
1985-11-01,6531830,5
1985-11-01,6543312,5
1985-11-01,6550407,10
1985-11-01,6562212,10
1985-11-01,6575161,5
1985-11-01,6586273,10
1985-11-01,6587038,3
1985-11-01,6587698,10
1985-11-01,6598567,2
1985-11-01,6600584,5
1985-11-01,6611128,5
1985-11-01,6613569,20
1985-11-01,6752791,5
1985-11-01,6768887,2
1985-11-01,7232148,10
1985-11-01,7233939,10
1985-11-01,7241087,2
1985-11-01,7243662,5
1985-11-01,7244873,5
1985-11-01,7246608,20
1985-11-01,7247232,10
1985-11-01,7249782,3
1985-11-01,7251177,5
1985-11-01,7254188,10
1985-11-01,7255888,15
1985-11-01,7258858,10
1985-11-01,7260304,3
1985-11-01,7262297,5
1985-11-01,7264128,10
1985-11-01,7266272,10
1985-11-01,7267771,5
1985-11-01,7273371,5
1985-11-01,7274088,10
1985-11-01,7274825,2
1985-11-01,7276638,20
1985-11-01,7283606,5
1985-11-01,7284353,10
1985-11-01,7292892,10
1985-11-01,7294462,5
1985-11-01,7295874,20
1985-11-01,7297089,5
1985-11-01,7297682,25
1985-10-01,89987,10
1985-10-01,112107,5
1985-10-01,115309,10
1985-10-01,256840,20
1985-10-01,341709,20
1985-10-01,452550,25
1985-10-01,457594,5
1985-10-01,724233,15
1985-10-01,734191,2
1985-10-01,837489,5
1985-10-01,871322,5
1985-10-01,908506,10
1985-10-01,985099,10
1985-10-01,1081718,5
1985-10-01,1324584,10
1985-10-01,1485750,5
1985-10-01,1570292,5
1985-10-01,1662943,5
1985-10-01,1672933,2
1985-10-01,1704403,10
1985-10-01,1710528,5
1985-10-01,1747317,5
1985-10-01,1892337,25
1985-10-01,1971830,25
1985-10-01,2226627,10
1985-10-01,2261128,25
1985-10-01,2546986,10
1985-10-01,2654493,25
1985-10-01,2679943,5
1985-10-01,2688107,5
1985-10-01,2688669,25
1985-10-01,2733167,10
1985-10-01,2740740,5
1985-10-01,2874113,15
1985-10-01,3011048,10
1985-10-01,3117521,10
1985-10-01,3147867,20
1985-10-01,3161108,5
1985-10-01,3223129,100
1985-10-01,3340560,2
1985-10-01,3350861,10
1985-10-01,3593072,5
1985-10-01,3836745,5
1985-10-01,3964563,5
1985-10-01,4218532,25
1985-10-01,4263425,10
1985-10-01,4578550,5
1985-10-01,4953937,5
1985-10-01,5587020,5
1985-10-01,5871920,5
1985-10-01,5899614,5
1985-10-01,5907423,5
1985-10-01,5930605,10
1985-10-01,5933712,5
1985-10-01,6032355,5
1985-10-01,6097034,5
1985-10-01,6119518,10
1985-10-01,6210386,2
1985-10-01,6250057,2
1985-10-01,6315816,5
1985-10-01,6342608,10
1985-10-01,6384699,7
1985-10-01,6386180,3
1985-10-01,6468317,5
1985-10-01,6491318,10
1985-10-01,6499957,5
1985-10-01,6553862,5
1985-10-01,6861905,5
1985-10-01,6862695,10
1985-10-01,6868313,5
1985-10-01,6869070,3
1985-10-01,6870431,5
1985-10-01,6875473,10
1985-10-01,6881522,25
1985-10-01,6883782,10
1985-10-01,6886867,10
1985-10-01,6889444,10
1985-10-01,6890678,3
1985-10-01,6893435,3
1985-10-01,6895869,5
1985-10-01,6897965,10
1985-10-01,6900142,10
1985-10-01,6901369,5
1985-10-01,6906006,3
1985-10-01,6909387,5
1985-10-01,6911377,2
1985-10-01,6916191,5
1985-10-01,6918837,2
1985-10-01,6922705,5
1985-10-01,6923521,5
1985-10-01,6925150,10
1985-10-01,6928554,3
1985-10-01,6934904,10
1985-10-01,6937344,5
1985-10-01,6940933,5
1985-10-01,6941750,10
1985-10-01,6942433,5
1985-10-01,6944432,10
1985-10-01,6945131,5
1985-10-01,6948137,2
1985-10-01,6948757,5
1985-10-01,6949316,5
1985-10-01,6955924,5
1985-10-01,6960875,2
1985-10-01,6968349,5
1985-10-01,6969118,5
1985-10-01,6971699,3
1985-10-01,6972530,5
1985-10-01,6974375,10
1985-10-01,6976723,15
1985-10-01,6980107,10
1985-10-01,6980786,10
1985-10-01,6981562,25
1985-10-01,6982463,10
1985-10-01,6984742,10
1985-10-01,6985553,5
1985-10-01,6990240,2
1985-10-01,6992779,3
1985-10-01,6994422,2
1985-10-01,6997276,15
1985-10-01,7000103,5
1985-10-01,7006578,5
1985-10-01,7007303,10
1985-10-01,7015989,5
1985-10-01,7018071,5
1985-10-01,7021416,5
1985-10-01,7024539,2
1985-10-01,7025376,5
1985-10-01,7025389,20
1985-10-01,7028925,5
1985-10-01,7029681,2
1985-10-01,7031727,5
1985-10-01,7033411,10
1985-10-01,7036221,4
1985-10-01,7036932,5
1985-10-01,7038339,10
1985-10-01,7041158,4
1985-10-01,7044270,3
1985-10-01,7047271,10
1985-10-01,7047888,10
1985-10-01,7049577,5
1985-10-01,7050138,2
1985-10-01,7050673,10
1985-10-01,7054059,5
1985-10-01,7057010,5
1985-10-01,7064668,2
1985-10-01,7068158,5
1985-10-01,7069758,20
1985-10-01,7071968,18
1985-10-01,7072676,5
1985-10-01,7073301,5
1985-10-01,7073870,5
1985-10-01,7075860,5
1985-10-01,7078433,3
1985-10-01,7090239,5
1985-10-01,7090826,2
1985-10-01,7092625,10
1985-10-01,7093919,15
1985-10-01,7094647,5
1985-10-01,7095968,5
1985-10-01,7096722,5
1985-10-01,7098093,25
1985-10-01,7100240,2
1985-10-01,7101776,5
1985-10-01,7110244,5
1985-10-01,7113076,3
1985-10-01,7117581,5
1985-10-01,7118208,35
1985-10-01,7121637,5
1985-10-01,7126291,3
1985-10-01,7128022,5
1985-10-01,7129643,2
1985-10-01,7131485,5
1985-10-01,7132171,15
1985-10-01,7135331,5
1985-10-01,7136214,5
1985-10-01,7138696,10
1985-10-01,7141476,10
1985-10-01,7144673,2
1985-10-01,7150528,25
1985-10-01,7157757,5
1985-10-01,7158364,10
1985-10-01,7160615,18
1985-10-01,7162178,5
1985-10-01,7163269,3
1985-10-01,7164758,2
1985-10-01,7167317,5
1985-10-01,7168811,10
1985-10-01,7169976,10
1985-10-01,7171940,50
1985-10-01,7175214,15
1985-10-01,7176655,10
1985-10-01,7177878,20
1985-10-01,7178522,5
1985-10-01,7179692,10
1985-10-01,7186806,5
1985-10-01,7189311,5
1985-10-01,7191090,25
1985-10-01,7193117,2
1985-10-01,7198987,5
1985-10-01,7202620,3
1985-10-01,7203333,5
1985-10-01,7205555,5
1985-10-01,7212290,5
1985-10-01,7214064,5
1985-10-01,7217205,15
1985-10-01,7217881,2
1985-10-01,7218978,5
1985-10-01,7221278,15
1985-10-01,7224762,5
1985-10-01,7226335,3
1985-10-01,7230802,7
1985-10-01,7232723,5
1985-10-01,7237541,10
1985-10-01,7237968,10
1985-10-01,7252347,2
1985-10-01,7256393,5
1985-10-01,7275459,5
1985-10-01,7279637,10
1985-10-01,7291326,10
1985-10-01,7293879,10
1985-10-01,7302421,2
1985-09-01,1145255,5
1985-09-01,1213455,15
1985-09-01,1394156,3
1985-09-01,5124645,2
1985-09-01,6752791,5
1985-09-01,6771075,10
1985-09-01,6773696,10
1985-09-01,6776775,3
1985-09-01,6779375,2
1985-09-01,6786784,5
1985-09-01,6788755,10
1985-09-01,6789224,20
1985-09-01,6793773,5
1985-09-01,6797882,5
1985-09-01,6799175,10
1985-09-01,6800704,5
1985-09-01,6811444,3
1985-09-01,6815147,5
1985-09-01,6816915,5
1985-09-01,6819605,5
1985-09-01,6823843,1
1985-09-01,6825906,5
1985-09-01,6827298,10
1985-09-01,6833767,5
1985-09-01,6835171,10
1985-09-01,6841429,5
1985-09-01,6844658,10
1985-09-01,6845481,3
1985-09-01,6847669,5
1985-09-01,6857795,10
1985-09-01,6859230,10
1985-09-01,6867039,5
1985-09-01,6878549,5
1985-09-01,6882229,5
1985-09-01,6902543,2
1985-09-01,6903226,20
1985-09-01,6936104,5
1985-09-01,6955298,4
1985-09-01,6961517,3
1985-09-01,6964002,4
1985-09-01,6986262,10
1985-09-01,6987924,10
1985-09-01,7002907,3
1985-09-01,7015146,2
1985-09-01,7019749,2
1985-09-01,7023902,2
1985-09-01,7070393,5
1985-09-01,7079404,3
1985-09-01,7082927,5
1985-09-01,7084469,5
1985-09-01,7133644,25
1985-09-01,7134370,3
1985-09-01,7156048,10
1985-09-01,7168231,10
1985-09-01,7177203,10
1985-09-01,7189909,10
1985-09-01,7190539,10
1985-09-01,13465853,10
1985-08-01,1487113,2
1985-08-01,1778888,20
1985-08-01,1909985,10
1985-08-01,1948390,5
1985-08-01,2498028,5
1985-08-01,2589667,15
1985-08-01,4218532,25
1985-08-01,4654518,10
1985-08-01,5405962,5
1985-08-01,5711721,10
1985-08-01,5865170,10
1985-08-01,6368162,5
1985-08-01,6795428,5
1985-08-01,6809119,5
1985-08-01,6818871,10
1985-08-01,6830053,2
1985-07-01,668275,5
1985-07-01,1296482,10
1985-07-01,2654493,5
1985-07-01,3621279,5
1985-07-01,4092122,5
1985-07-01,4628228,10
1985-07-01,4628228,10
1985-07-01,5024129,10
1985-07-01,5088521,50
1985-07-01,5144607,2
1985-07-01,5215247,10
1985-07-01,5336276,5
1985-07-01,5938789,10
1985-07-01,5948841,5
1985-07-01,5967530,3
1985-07-01,6774245,5
1985-07-01,6775553,2
1985-07-01,6782223,20
1985-07-01,6833233,20
1985-06-01,5654,12
1985-06-01,35602,2
1985-06-01,43262,5
1985-06-01,50100,10
1985-06-01,74523,5
1985-06-01,82722,10
1985-06-01,84415,10
1985-06-01,89987,5
1985-06-01,97395,5
1985-06-01,103179,10
1985-06-01,106194,5
1985-06-01,112956,20
1985-06-01,115309,10
1985-06-01,125854,5
1985-06-01,132632,3
1985-06-01,137745,5
1985-06-01,141629,3
1985-06-01,151723,5
1985-06-01,161089,10
1985-06-01,163209,2
1985-06-01,168812,10
1985-06-01,178558,10
1985-06-01,256840,10
1985-06-01,266396,15
1985-06-01,276965,3
1985-06-01,284615,10
1985-06-01,303681,10
1985-06-01,312493,10
1985-06-01,314592,5
1985-06-01,315117,5
1985-06-01,329196,5
1985-06-01,333925,5
1985-06-01,352692,5
1985-06-01,360498,20
1985-06-01,363449,10
1985-06-01,376913,3
1985-06-01,417932,10
1985-06-01,418340,4
1985-06-01,427044,100
1985-06-01,438840,5
1985-06-01,453356,20
1985-06-01,465094,11
1985-06-01,492539,10
1985-06-01,498757,2
1985-06-01,501363,15
1985-06-01,507488,10
1985-06-01,511793,25
1985-06-01,549689,5
1985-06-01,550820,7
1985-06-01,630704,5
1985-06-01,657327,50
1985-06-01,666895,20
1985-06-01,671801,30
1985-06-01,676678,10
1985-06-01,681875,5
1985-06-01,688470,5
1985-06-01,689371,5
1985-06-01,711725,10
1985-06-01,734191,5
1985-06-01,789721,3
1985-06-01,819921,5
1985-06-01,837902,15
1985-06-01,846106,10
1985-06-01,854305,5
1985-06-01,854815,15
1985-06-01,859416,10
1985-06-01,863300,5
1985-06-01,881658,5
1985-06-01,886017,10
1985-06-01,899267,2
1985-06-01,912131,1
1985-06-01,916211,5
1985-06-01,932408,2
1985-06-01,962340,10
1985-06-01,962921,2
1985-06-01,1021836,2
1985-06-01,1031030,10
1985-06-01,1081718,5
1985-06-01,1121890,2
1985-06-01,1123799,2
1985-06-01,1140214,5
1985-06-01,1180315,5
1985-06-01,1188472,10
1985-06-01,1193180,10
1985-06-01,1194237,5
1985-06-01,1231769,2
1985-06-01,1246976,2
1985-06-01,1297831,5
1985-06-01,1307043,20
1985-06-01,1336507,10
1985-06-01,1360861,2
1985-06-01,1398604,5
1985-06-01,1418559,2
1985-06-01,1430328,5
1985-06-01,1447727,5
1985-06-01,1477281,15
1985-06-01,1485750,5
1985-06-01,1499838,5
1985-06-01,1504191,5
1985-06-01,1517057,20
1985-06-01,1528525,7
1985-06-01,1535668,10
1985-06-01,1539432,75
1985-06-01,1545509,15
1985-06-01,1549514,4
1985-06-01,1552387,5
1985-06-01,1556973,10
1985-06-01,1563945,10
1985-06-01,1601654,5
1985-06-01,1604502,25
1985-06-01,1608748,3
1985-06-01,1620251,10
1985-06-01,1620766,100
1985-06-01,1634050,20
1985-06-01,1634704,10
1985-06-01,1652709,10
1985-06-01,1655931,10
1985-06-01,1662943,10
1985-06-01,1665472,2
1985-06-01,1666923,10
1985-06-01,1675155,20
1985-06-01,1676850,10
1985-06-01,1699101,10
1985-06-01,1705046,5
1985-06-01,1718564,10
1985-06-01,1720438,10
1985-06-01,1750840,10
1985-06-01,1753470,10
1985-06-01,1824517,10
1985-06-01,1837457,10
1985-06-01,1858240,3
1985-06-01,1863230,5
1985-06-01,1884751,20
1985-06-01,1887374,10
1985-06-01,1910615,5
1985-06-01,1928633,5
1985-06-01,1942383,10
1985-06-01,1944167,15
1985-06-01,1987860,25
1985-06-01,1990681,20
1985-06-01,1999615,5
1985-06-01,2014298,10
1985-06-01,2022900,25
1985-06-01,2044244,3
1985-06-01,2050487,15
1985-06-01,2056333,10
1985-06-01,2066754,10
1985-06-01,2081045,2
1985-06-01,2084209,5
1985-06-01,2112414,10
1985-06-01,2116177,5
1985-06-01,2120874,25
1985-06-01,2125884,5
1985-06-01,2133295,5
1985-06-01,2134115,20
1985-06-01,2156778,5
1985-06-01,2161302,10
1985-06-01,2210122,35
1985-06-01,2213802,7
1985-06-01,2224377,10
1985-06-01,2226627,10
1985-06-01,2229792,10
1985-06-01,2245154,5
1985-06-01,2256364,20
1985-06-01,2261128,25
1985-06-01,2268098,10
1985-06-01,2287890,8
1985-06-01,2335224,10
1985-06-01,2373108,5
1985-06-01,2409220,25
1985-06-01,2430775,10
1985-06-01,2481584,5
1985-06-01,2488760,15
1985-06-01,2525721,10
1985-06-01,2546379,15
1985-06-01,2583946,10
1985-06-01,2607453,5
1985-06-01,2609432,5
1985-06-01,2626219,25
1985-06-01,2636857,10
1985-06-01,2699323,5
1985-06-01,2733167,10
1985-06-01,2742883,5
1985-06-01,2746662,5
1985-06-01,2764111,25
1985-06-01,2783803,7
1985-06-01,2794856,3
1985-06-01,2805327,10
1985-06-01,2849609,2
1985-06-01,2850332,5
1985-06-01,2866436,10
1985-06-01,2925169,5
1985-06-01,2939896,13
1985-06-01,2959164,5
1985-06-01,2999828,10
1985-06-01,3007942,10
1985-06-01,3018589,10
1985-06-01,3031307,2
1985-06-01,3083416,25
1985-06-01,3092517,10
1985-06-01,3105220,35
1985-06-01,3126109,25
1985-06-01,3139331,10
1985-06-01,3141198,25
1985-06-01,3143952,25
1985-06-01,3147443,10
1985-06-01,3152821,10
1985-06-01,3180562,10
1985-06-01,3245962,5
1985-06-01,3272507,5
1985-06-01,3273201,5
1985-06-01,3284133,2
1985-06-01,3290586,11
1985-06-01,3298330,2
1985-06-01,3304148,5
1985-06-01,3304662,25
1985-06-01,3350861,10
1985-06-01,3373837,5
1985-06-01,3395971,5
1985-06-01,3412510,5
1985-06-01,3416764,5
1985-06-01,3475850,7
1985-06-01,3480404,25
1985-06-01,3480833,2
1985-06-01,3520765,5
1985-06-01,3529281,5
1985-06-01,3583243,2
1985-06-01,3593072,10
1985-06-01,3601970,5
1985-06-01,3620001,5
1985-06-01,3650571,25
1985-06-01,3657439,5
1985-06-01,3665113,4
1985-06-01,3678261,10
1985-06-01,3689749,15
1985-06-01,3694936,10
1985-06-01,3732287,3
1985-06-01,3735471,3
1985-06-01,3748233,5
1985-06-01,3752869,15
1985-06-01,3755083,10
1985-06-01,3756378,5
1985-06-01,3789169,10
1985-06-01,3810256,3
1985-06-01,3811251,5
1985-06-01,3851701,5
1985-06-01,3866271,20
1985-06-01,3884276,10
1985-06-01,3897373,5
1985-06-01,3900266,5
1985-06-01,3917781,5
1985-06-01,3918308,25
1985-06-01,3928398,2
1985-06-01,3933747,3
1985-06-01,3935103,4
1985-06-01,3996204,20
1985-06-01,4010596,3
1985-06-01,4011089,6
1985-06-01,4014973,5
1985-06-01,4062083,20
1985-06-01,4092667,5
1985-06-01,4111241,20
1985-06-01,4113755,2
1985-06-01,4142728,30
1985-06-01,4160381,20
1985-06-01,4169779,5
1985-06-01,4173550,5
1985-06-01,4180796,15
1985-06-01,4218532,25
1985-06-01,4228378,20
1985-06-01,4235009,5
1985-06-01,4237224,15
1985-06-01,4247284,5
1985-06-01,4317107,5
1985-06-01,4317721,10
1985-06-01,4351888,50
1985-06-01,4392526,7
1985-06-01,4455940,5
1985-06-01,4472684,25
1985-06-01,4505415,5
1985-06-01,4510299,10
1985-06-01,4514180,25
1985-06-01,4522696,2
1985-06-01,4553432,5
1985-06-01,4559458,5
1985-06-01,4573925,20
1985-06-01,4607057,20
1985-06-01,4608865,25
1985-06-01,4610464,10
1985-06-01,4614939,5
1985-06-01,4619462,5
1985-06-01,4657900,35
1985-06-01,4664844,10
1985-06-01,4667037,2
1985-06-01,4673994,5
1985-06-01,4679455,5
1985-06-01,4680619,5
1985-06-01,4698167,2
1985-06-01,4729656,3
1985-06-01,4736049,10
1985-06-01,4745556,10
1985-06-01,4752763,20
1985-06-01,4769191,10
1985-06-01,4773756,20
1985-06-01,4782051,5
1985-06-01,4784498,25
1985-06-01,4858723,10
1985-06-01,4902898,5
1985-06-01,4934422,10
1985-06-01,4941740,5
1985-06-01,4956861,2
1985-06-01,4959627,5
1985-06-01,4961154,5
1985-06-01,4976442,3
1985-06-01,4986592,5
1985-06-01,5008794,2
1985-06-01,5016926,10
1985-06-01,5022330,10
1985-06-01,5025290,10
1985-06-01,5037791,25
1985-06-01,5041646,2
1985-06-01,5056439,25
1985-06-01,5057405,35
1985-06-01,5059355,20
1985-06-01,5060435,20
1985-06-01,5064540,5
1985-06-01,5072449,5
1985-06-01,5115674,5
1985-06-01,5134436,5
1985-06-01,5138299,10
1985-06-01,5155898,5
1985-06-01,5190687,5
1985-06-01,5191055,10
1985-06-01,5200518,5
1985-06-01,5202145,30
1985-06-01,5205449,25
1985-06-01,5230881,5
1985-06-01,5232954,7
1985-06-01,5233967,3
1985-06-01,5239424,5
1985-06-01,5269838,15
1985-06-01,5272409,25
1985-06-01,5291552,10
1985-06-01,5298626,5
1985-06-01,5386628,10
1985-06-01,5391104,7
1985-06-01,5397869,5
1985-06-01,5412696,5
1985-06-01,5438753,1
1985-06-01,5453067,20
1985-06-01,5458182,10
1985-06-01,5474826,5
1985-06-01,5492337,10
1985-06-01,5495105,5
1985-06-01,5496325,3
1985-06-01,5497182,5
1985-06-01,5522208,20
1985-06-01,5528859,7
1985-06-01,5533126,5
1985-06-01,5534677,5
1985-06-01,5542105,5
1985-06-01,5556973,15
1985-06-01,5577723,5
1985-06-01,5579318,10
1985-06-01,5582506,10
1985-06-01,5594867,15
1985-06-01,5596405,5
1985-06-01,5600493,10
1985-06-01,5605304,25
1985-06-01,5636498,10
1985-06-01,5647874,7
1985-06-01,5658311,25
1985-06-01,5664728,2
1985-06-01,5671939,5
1985-06-01,5674289,5
1985-06-01,5703025,3
1985-06-01,5703710,5
1985-06-01,5706030,15
1985-06-01,5717070,5
1985-06-01,5719281,5
1985-06-01,5728581,2
1985-06-01,5755994,10
1985-06-01,5765967,3
1985-06-01,5784422,5
1985-06-01,5791059,10
1985-06-01,5796180,10
1985-06-01,5806340,15
1985-06-01,5807852,5
1985-06-01,5812711,5
1985-06-01,5820501,5
1985-06-01,5824136,5
1985-06-01,5847083,10
1985-06-01,5851745,10
1985-06-01,5855600,10
1985-06-01,5867205,5
1985-06-01,5868840,2
1985-06-01,5871920,10
1985-06-01,5872612,5
1985-06-01,5874205,10
1985-06-01,5875467,10
1985-06-01,5876027,2
1985-06-01,5878187,25
1985-06-01,5883007,10
1985-06-01,5884385,5
1985-06-01,5887514,5
1985-06-01,5897335,5
1985-06-01,5899614,10
1985-06-01,5900282,4
1985-06-01,5904498,5
1985-06-01,5905242,5
1985-06-01,5907423,10
1985-06-01,5911571,2
1985-06-01,5912331,10
1985-06-01,5921610,5
1985-06-01,5924937,5
1985-06-01,5928168,10
1985-06-01,5928912,5
1985-06-01,5930605,5
1985-06-01,5931182,3
1985-06-01,5932429,2
1985-06-01,5933712,10
1985-06-01,5936865,5
1985-06-01,5937460,3
1985-06-01,5940172,5
1985-06-01,5940891,5
1985-06-01,5950551,10
1985-06-01,5955721,3
1985-06-01,5958205,5
1985-06-01,5965215,10
1985-06-01,5966139,5
1985-06-01,5969545,10
1985-06-01,5976883,5
1985-06-01,5982324,10
1985-06-01,5982888,10
1985-06-01,5983519,5
1985-06-01,5985663,10
1985-06-01,5995391,5
1985-06-01,5996262,5
1985-06-01,5999518,25
1985-06-01,6004197,10
1985-06-01,6007629,5
1985-06-01,6009148,5
1985-06-01,6011296,5
1985-06-01,6011918,5
1985-06-01,6012678,5
1985-06-01,6017565,5
1985-06-01,6021462,5
1985-06-01,6026134,20
1985-06-01,6030258,10
1985-06-01,6032355,5
1985-06-01,6039053,5
1985-06-01,6040953,10
1985-06-01,6047823,5
1985-06-01,6048655,2
1985-06-01,6053584,2
1985-06-01,6054231,5
1985-06-01,6058555,5
1985-06-01,6060377,10
1985-06-01,6061497,2
1985-06-01,6064774,5
1985-06-01,6065376,5
1985-06-01,6066888,3
1985-06-01,6068335,3
1985-06-01,6070830,5
1985-06-01,6071474,2
1985-06-01,6077115,5
1985-06-01,6077598,10
1985-06-01,6078247,2
1985-06-01,6082261,5
1985-06-01,6085461,10
1985-06-01,6090585,1
1985-06-01,6095188,10
1985-06-01,6097034,6
1985-06-01,6101124,5
1985-06-01,6101898,20
1985-06-01,6102570,5
1985-06-01,6111071,7
1985-06-01,6111747,3
1985-06-01,6113538,3
1985-06-01,6117763,5
1985-06-01,6119518,10
1985-06-01,6120322,5
1985-06-01,6122730,25
1985-06-01,6129131,25
1985-06-01,6130928,5
1985-06-01,6131664,5
1985-06-01,6132616,5
1985-06-01,6139514,20
